#Analog_mode. Date:2019-02-08 10:40:46. Pressure_range: 4 (1e-11).Accuracy:4
3.625	1.90000e-13
3.750	0.00000e+00
3.875	0.00000e+00
4.000	2.66000e-13
4.125	0.00000e+00
4.250	9.50000e-14
4.375	9.50000e-14
4.500	0.00000e+00
4.625	0.00000e+00
4.750	7.60000e-14
4.875	1.33000e-13
5.000	0.00000e+00
5.125	1.33000e-13
5.250	7.60000e-14
5.375	1.14000e-13
5.500	1.90000e-14
5.625	1.33000e-13
5.750	0.00000e+00
5.875	0.00000e+00
6.000	1.71000e-13
6.125	0.00000e+00
6.250	1.71000e-13
6.375	0.00000e+00
6.500	1.90000e-14
6.625	0.00000e+00
6.750	0.00000e+00
6.875	1.52000e-13
7.000	0.00000e+00
7.125	0.00000e+00
7.250	0.00000e+00
7.375	0.00000e+00
7.500	0.00000e+00
7.625	5.70000e-14
7.750	0.00000e+00
7.875	2.28000e-13
8.000	3.23000e-13
8.125	0.00000e+00
8.250	9.50000e-14
8.375	0.00000e+00
8.500	1.90000e-14
8.625	2.47000e-13
8.750	0.00000e+00
8.875	9.50000e-14
9.000	9.50000e-14
9.125	1.90000e-14
9.250	0.00000e+00
9.375	1.52000e-13
9.500	1.71000e-13
9.625	1.90000e-14
9.750	0.00000e+00
9.875	2.28000e-13
10.000	1.33000e-13
10.125	0.00000e+00
10.250	0.00000e+00
10.375	1.33000e-13
10.500	9.50000e-14
10.625	0.00000e+00
10.750	0.00000e+00
10.875	0.00000e+00
11.000	1.14000e-13
11.125	5.70000e-14
11.250	0.00000e+00
11.375	9.50000e-14
11.500	0.00000e+00
11.625	0.00000e+00
11.750	3.23000e-13
11.875	9.50000e-14
12.000	6.65000e-13
12.125	9.69000e-13
12.250	4.18000e-13
12.375	5.70000e-14
12.500	0.00000e+00
12.625	1.90000e-14
12.750	3.80000e-13
12.875	1.90000e-14
13.000	1.71000e-13
13.125	1.14000e-13
13.250	1.14000e-13
13.375	2.28000e-13
13.500	3.80000e-14
13.625	1.90000e-13
13.750	1.71000e-13
13.875	4.94000e-13
14.000	6.46000e-13
14.125	3.04000e-13
14.250	1.90000e-13
14.375	3.80000e-14
14.500	2.47000e-13
14.625	7.60000e-14
14.750	3.99000e-13
14.875	7.03000e-13
15.000	6.27000e-13
15.125	9.12000e-13
15.250	9.69000e-13
15.375	1.90000e-13
15.500	4.37000e-13
15.625	1.71000e-13
15.750	1.33000e-12
15.875	2.24200e-12
16.000	3.11600e-12
16.125	3.28700e-12
16.250	2.33700e-12
16.375	4.94000e-13
16.500	8.93000e-13
16.625	8.36000e-13
16.750	2.01400e-12
16.875	3.85700e-12
17.000	4.73100e-12
17.125	4.86400e-12
17.250	3.81900e-12
17.375	6.65000e-13
17.500	4.18000e-13
17.625	9.12000e-13
17.750	3.38200e-12
17.875	7.80900e-12
18.000	9.42400e-12
18.125	9.10100e-12
18.250	8.05600e-12
18.375	2.45100e-12
18.500	2.43200e-12
18.625	5.96600e-12
18.750	9.32900e-12
18.875	1.38890e-11
19.000	1.44970e-11
19.125	1.83920e-11
19.250	1.23690e-11
19.375	1.23500e-12
19.500	2.47000e-13
19.625	3.80000e-14
19.750	4.18000e-13
19.875	3.42000e-13
20.000	3.61000e-13
20.125	3.99000e-13
20.250	1.04500e-12
20.375	0.00000e+00
20.500	2.66000e-13
20.625	1.90000e-13
20.750	1.14000e-13
20.875	0.00000e+00
21.000	1.52000e-13
21.125	1.52000e-13
21.250	7.60000e-14
21.375	0.00000e+00
21.500	3.04000e-13
21.625	1.14000e-13
21.750	2.28000e-13
21.875	0.00000e+00
22.000	2.28000e-13
22.125	3.80000e-14
22.250	0.00000e+00
22.375	1.90000e-14
22.500	1.90000e-14
22.625	0.00000e+00
22.750	0.00000e+00
22.875	2.47000e-13
23.000	7.60000e-14
23.125	0.00000e+00
23.250	3.61000e-13
23.375	0.00000e+00
23.500	2.28000e-13
23.625	0.00000e+00
23.750	1.90000e-14
23.875	2.47000e-13
24.000	3.04000e-13
24.125	3.80000e-14
24.250	0.00000e+00
24.375	3.61000e-13
24.500	1.90000e-13
24.625	0.00000e+00
24.750	0.00000e+00
24.875	3.80000e-14
25.000	5.70000e-14
25.125	1.71000e-13
25.250	2.28000e-13
25.375	7.60000e-14
25.500	5.70000e-14
25.625	0.00000e+00
25.750	2.28000e-13
25.875	0.00000e+00
26.000	1.71000e-13
26.125	2.28000e-13
26.250	2.47000e-13
26.375	1.71000e-13
26.500	1.33000e-13
26.625	0.00000e+00
26.750	0.00000e+00
26.875	3.42000e-13
27.000	7.98000e-13
27.125	3.42000e-13
27.250	1.90000e-13
27.375	7.60000e-14
27.500	9.50000e-14
27.625	8.55000e-13
27.750	1.95700e-12
27.875	5.71900e-12
28.000	8.96800e-12
28.125	8.87300e-12
28.250	9.23400e-12
28.375	2.33700e-12
28.500	2.85000e-13
28.625	1.33000e-13
28.750	1.90000e-13
28.875	5.70000e-13
29.000	1.90000e-13
29.125	5.70000e-14
29.250	1.14000e-13
29.375	0.00000e+00
29.500	1.14000e-13
29.625	0.00000e+00
29.750	1.90000e-14
29.875	0.00000e+00
30.000	3.42000e-13
30.125	2.66000e-13
30.250	4.56000e-13
30.375	1.71000e-13
30.500	2.85000e-13
30.625	1.14000e-13
30.750	1.90000e-14
30.875	5.70000e-14
31.000	3.42000e-13
31.125	0.00000e+00
31.250	5.70000e-14
31.375	2.47000e-13
31.500	1.33000e-13
31.625	0.00000e+00
31.750	2.47000e-13
31.875	0.00000e+00
32.000	4.75000e-13
32.125	0.00000e+00
32.250	4.18000e-13
32.375	1.90000e-13
32.500	0.00000e+00
32.625	1.33000e-13
32.750	0.00000e+00
32.875	0.00000e+00
33.000	5.70000e-14
33.125	1.90000e-14
33.250	2.28000e-13
33.375	0.00000e+00
33.500	3.04000e-13
33.625	7.60000e-14
33.750	1.71000e-13
33.875	2.09000e-13
34.000	9.50000e-14
34.125	2.28000e-13
34.250	1.33000e-13
34.375	1.14000e-13
34.500	0.00000e+00
34.625	0.00000e+00
34.750	2.66000e-13
34.875	5.70000e-14
35.000	0.00000e+00
35.125	1.33000e-13
35.250	3.99000e-13
35.375	0.00000e+00
35.500	0.00000e+00
35.625	2.95260e-10
3.625	0.00000e+00
3.750	1.14000e-13
3.875	1.71000e-13
4.000	0.00000e+00
4.125	1.14000e-13
4.250	0.00000e+00
4.375	5.70000e-14
4.500	0.00000e+00
4.625	0.00000e+00
4.750	0.00000e+00
4.875	1.90000e-14
5.000	1.33000e-13
5.125	0.00000e+00
5.250	2.66000e-13
5.375	1.52000e-13
5.500	0.00000e+00
5.625	7.60000e-14
5.750	1.90000e-14
5.875	0.00000e+00
6.000	0.00000e+00
6.125	0.00000e+00
6.250	0.00000e+00
6.375	0.00000e+00
6.500	1.14000e-13
6.625	1.90000e-14
6.750	0.00000e+00
6.875	0.00000e+00
7.000	0.00000e+00
7.125	0.00000e+00
7.250	1.71000e-13
7.375	1.33000e-13
7.500	0.00000e+00
7.625	9.50000e-14
7.750	0.00000e+00
7.875	0.00000e+00
8.000	0.00000e+00
8.125	0.00000e+00
8.250	0.00000e+00
8.375	0.00000e+00
8.500	1.90000e-13
8.625	5.70000e-14
8.750	0.00000e+00
8.875	0.00000e+00
9.000	0.00000e+00
9.125	0.00000e+00
9.250	0.00000e+00
9.375	0.00000e+00
9.500	0.00000e+00
9.625	0.00000e+00
9.750	2.09000e-13
9.875	0.00000e+00
10.000	1.14000e-13
10.125	0.00000e+00
10.250	0.00000e+00
10.375	0.00000e+00
10.500	0.00000e+00
10.625	0.00000e+00
10.750	0.00000e+00
10.875	0.00000e+00
11.000	5.70000e-14
11.125	0.00000e+00
11.250	0.00000e+00
11.375	0.00000e+00
11.500	3.80000e-14
11.625	2.28000e-13
11.750	3.04000e-13
11.875	7.98000e-13
12.000	3.04000e-13
12.125	5.70000e-13
12.250	1.52000e-13
12.375	5.70000e-14
12.500	0.00000e+00
12.625	3.80000e-14
12.750	0.00000e+00
12.875	0.00000e+00
13.000	0.00000e+00
13.125	1.90000e-14
13.250	0.00000e+00
13.375	0.00000e+00
13.500	9.50000e-14
13.625	0.00000e+00
13.750	9.50000e-14
13.875	5.13000e-13
14.000	3.04000e-13
14.125	6.84000e-13
14.250	6.84000e-13
14.375	0.00000e+00
14.500	0.00000e+00
14.625	0.00000e+00
14.750	3.80000e-13
14.875	6.84000e-13
15.000	7.79000e-13
15.125	9.69000e-13
15.250	7.41000e-13
15.375	0.00000e+00
15.500	1.71000e-13
15.625	2.28000e-13
15.750	1.02600e-12
15.875	2.41300e-12
16.000	2.92600e-12
16.125	3.36300e-12
16.250	2.58400e-12
16.375	1.52000e-13
16.500	5.32000e-13
16.625	1.90000e-14
16.750	1.67200e-12
16.875	3.19200e-12
17.000	4.23700e-12
17.125	3.87600e-12
17.250	3.07800e-12
17.375	2.28000e-13
17.500	2.85000e-13
17.625	5.70000e-13
17.750	3.02100e-12
17.875	6.78300e-12
18.000	8.62600e-12
18.125	1.02600e-11
18.250	9.38600e-12
18.375	1.71000e-12
18.500	2.05200e-12
18.625	5.37700e-12
18.750	7.75200e-12
18.875	1.36040e-11
19.000	1.51810e-11
19.125	1.50100e-11
19.250	1.20650e-11
19.375	1.40600e-12
19.500	1.90000e-14
19.625	0.00000e+00
19.750	2.66000e-13
19.875	2.66000e-13
20.000	9.12000e-13
20.125	6.08000e-13
20.250	8.36000e-13
20.375	0.00000e+00
20.500	0.00000e+00
20.625	1.90000e-13
20.750	5.70000e-14
20.875	0.00000e+00
21.000	7.60000e-14
21.125	0.00000e+00
21.250	0.00000e+00
21.375	0.00000e+00
21.500	0.00000e+00
21.625	0.00000e+00
21.750	0.00000e+00
21.875	0.00000e+00
22.000	0.00000e+00
22.125	0.00000e+00
22.250	0.00000e+00
22.375	0.00000e+00
22.500	0.00000e+00
22.625	0.00000e+00
22.750	0.00000e+00
22.875	0.00000e+00
23.000	3.80000e-14
23.125	0.00000e+00
23.250	0.00000e+00
23.375	0.00000e+00
23.500	0.00000e+00
23.625	0.00000e+00
23.750	3.80000e-14
23.875	1.33000e-13
24.000	0.00000e+00
24.125	0.00000e+00
24.250	5.70000e-14
24.375	3.80000e-14
24.500	0.00000e+00
24.625	0.00000e+00
24.750	0.00000e+00
24.875	0.00000e+00
25.000	0.00000e+00
25.125	0.00000e+00
25.250	0.00000e+00
25.375	0.00000e+00
25.500	1.90000e-14
25.625	0.00000e+00
25.750	0.00000e+00
25.875	9.50000e-14
26.000	0.00000e+00
26.125	3.80000e-14
26.250	3.04000e-13
26.375	0.00000e+00
26.500	1.33000e-13
26.625	0.00000e+00
26.750	1.90000e-14
26.875	4.94000e-13
27.000	2.09000e-13
27.125	3.61000e-13
27.250	6.08000e-13
27.375	0.00000e+00
27.500	2.09000e-13
27.625	6.65000e-13
27.750	1.57700e-12
27.875	5.35800e-12
28.000	8.17000e-12
28.125	1.00890e-11
28.250	8.60700e-12
28.375	1.57700e-12
28.500	1.33000e-13
28.625	3.61000e-13
28.750	0.00000e+00
28.875	7.60000e-14
29.000	0.00000e+00
29.125	1.33000e-13
29.250	7.60000e-14
29.375	1.14000e-13
29.500	0.00000e+00
29.625	1.14000e-13
29.750	0.00000e+00
29.875	0.00000e+00
30.000	2.09000e-13
30.125	9.50000e-14
30.250	0.00000e+00
30.375	0.00000e+00
30.500	0.00000e+00
30.625	0.00000e+00
30.750	0.00000e+00
30.875	0.00000e+00
31.000	1.90000e-14
31.125	0.00000e+00
31.250	0.00000e+00
31.375	1.90000e-14
31.500	0.00000e+00
31.625	5.70000e-14
31.750	1.90000e-14
31.875	0.00000e+00
32.000	2.28000e-13
32.125	0.00000e+00
32.250	0.00000e+00
32.375	0.00000e+00
32.500	0.00000e+00
32.625	1.90000e-14
32.750	0.00000e+00
32.875	0.00000e+00
33.000	0.00000e+00
33.125	1.33000e-13
33.250	3.80000e-14
33.375	0.00000e+00
33.500	0.00000e+00
33.625	0.00000e+00
33.750	1.90000e-14
33.875	0.00000e+00
34.000	0.00000e+00
34.125	0.00000e+00
34.250	0.00000e+00
34.375	0.00000e+00
34.500	3.80000e-14
34.625	0.00000e+00
34.750	0.00000e+00
34.875	0.00000e+00
35.000	0.00000e+00
35.125	5.70000e-14
35.250	0.00000e+00
35.375	0.00000e+00
35.500	7.60000e-14
35.625	2.95260e-10
3.625	7.60000e-14
3.750	0.00000e+00
3.875	2.66000e-13
4.000	0.00000e+00
4.125	0.00000e+00
4.250	1.90000e-13
4.375	0.00000e+00
4.500	1.71000e-13
4.625	0.00000e+00
4.750	0.00000e+00
4.875	3.80000e-14
5.000	0.00000e+00
5.125	0.00000e+00
5.250	0.00000e+00
5.375	0.00000e+00
5.500	0.00000e+00
5.625	2.09000e-13
5.750	0.00000e+00
5.875	3.80000e-14
6.000	0.00000e+00
6.125	0.00000e+00
6.250	0.00000e+00
6.375	1.33000e-13
6.500	0.00000e+00
6.625	0.00000e+00
6.750	1.90000e-14
6.875	0.00000e+00
7.000	0.00000e+00
7.125	0.00000e+00
7.250	0.00000e+00
7.375	0.00000e+00
7.500	0.00000e+00
7.625	0.00000e+00
7.750	0.00000e+00
7.875	0.00000e+00
8.000	1.52000e-13
8.125	5.70000e-14
8.250	7.60000e-14
8.375	1.14000e-13
8.500	0.00000e+00
8.625	1.90000e-14
8.750	1.14000e-13
8.875	0.00000e+00
9.000	0.00000e+00
9.125	0.00000e+00
9.250	0.00000e+00
9.375	0.00000e+00
9.500	1.90000e-14
9.625	0.00000e+00
9.750	0.00000e+00
9.875	9.50000e-14
10.000	0.00000e+00
10.125	3.80000e-14
10.250	0.00000e+00
10.375	7.60000e-14
10.500	5.70000e-14
10.625	0.00000e+00
10.750	0.00000e+00
10.875	0.00000e+00
11.000	0.00000e+00
11.125	0.00000e+00
11.250	0.00000e+00
11.375	0.00000e+00
11.500	3.99000e-13
11.625	0.00000e+00
11.750	2.47000e-13
11.875	5.51000e-13
12.000	6.27000e-13
12.125	3.80000e-13
12.250	3.23000e-13
12.375	0.00000e+00
12.500	1.14000e-13
12.625	0.00000e+00
12.750	0.00000e+00
12.875	0.00000e+00
13.000	0.00000e+00
13.125	0.00000e+00
13.250	1.90000e-14
13.375	0.00000e+00
13.500	0.00000e+00
13.625	1.14000e-13
13.750	1.52000e-13
13.875	8.74000e-13
14.000	6.65000e-13
14.125	5.51000e-13
14.250	2.66000e-13
14.375	0.00000e+00
14.500	0.00000e+00
14.625	0.00000e+00
14.750	3.42000e-13
14.875	4.75000e-13
15.000	3.99000e-13
15.125	9.31000e-13
15.250	1.33000e-13
15.375	2.85000e-13
15.500	1.90000e-13
15.625	2.47000e-13
15.750	1.33000e-12
15.875	2.16600e-12
16.000	2.47000e-12
16.125	2.67900e-12
16.250	2.35600e-12
16.375	3.61000e-13
16.500	4.18000e-13
16.625	1.52000e-13
16.750	1.55800e-12
16.875	4.00900e-12
17.000	4.31300e-12
17.125	3.42000e-12
17.250	4.12300e-12
17.375	3.61000e-13
17.500	1.14000e-13
17.625	5.70000e-13
17.750	3.05900e-12
17.875	6.25100e-12
18.000	9.50000e-12
18.125	8.79700e-12
18.250	9.34800e-12
18.375	1.38700e-12
18.500	2.28000e-12
18.625	4.10400e-12
18.750	9.78500e-12
18.875	1.38320e-11
19.000	1.54850e-11
19.125	1.66630e-11
19.250	1.20270e-11
19.375	1.65300e-12
19.500	1.90000e-14
19.625	0.00000e+00
19.750	1.14000e-13
19.875	7.60000e-14
20.000	8.55000e-13
20.125	3.23000e-13
20.250	6.84000e-13
20.375	3.42000e-13
20.500	1.14000e-13
20.625	0.00000e+00
20.750	5.70000e-14
20.875	0.00000e+00
21.000	0.00000e+00
21.125	0.00000e+00
21.250	0.00000e+00
21.375	0.00000e+00
21.500	0.00000e+00
21.625	3.80000e-14
21.750	2.47000e-13
21.875	0.00000e+00
22.000	0.00000e+00
22.125	1.90000e-14
22.250	5.70000e-14
22.375	0.00000e+00
22.500	0.00000e+00
22.625	0.00000e+00
22.750	0.00000e+00
22.875	1.71000e-13
23.000	1.90000e-14
23.125	0.00000e+00
23.250	0.00000e+00
23.375	0.00000e+00
